Id,Price
1095,135990.24682905074
12528,151180.99252010294
7348,266406.87782226934
11663,166235.38971438314
1803,214217.85880637873
1510,260541.62275206062
16045,183561.2852291299
2900,144161.11561204103
3236,170418.61836830204
1318,278648.19046667137
14948,215046.7841736764
7840,289226.9140934643
15325,191140.67160006685
8700,160227.23748362745
15706,178472.49819042702
14449,170477.46747054273
16117,207198.20841212582
4529,183708.833031844
11199,187051.44200331284
4052,327560.1600188447
821,207152.2641134847
68,232114.3289285217
554,138941.48276883826
452,187690.19676825395
11394,323119.5482573991
11393,162860.42150793347
9535,149089.31540820043
4024,186788.0571011106
10069,198530.46343247851
12007,153203.45572472838
12368,433599.9384368116
1259,357287.3365021064
1124,294597.27761649777
3707,175246.10196072573
8767,162745.52391044542
1919,155763.47521133127
16741,152267.2728916032
6664,251800.87377809497
5688,385178.1269266282
7799,132782.87060931986
14843,341554.63798316475
7532,177836.21575574513
8133,149921.1424924213
6264,315302.5470203153
4125,158609.92815025707
2410,169021.843889514
13607,230153.44559699998
1716,273071.22928502975
1370,130005.41604558857
2273,388706.668963069
15298,334361.00800808496
4284,248034.0859115134
12303,149213.22776088637
7808,129799.66431284758
2203,139062.52462719256
7237,120052.56355213138
15864,158758.4169434423
2844,139268.0431668241
5729,173117.08601067244
11812,416203.343308502
1779,134103.71642454382
6442,141137.6987867562
6160,225594.13922023046
8266,181278.7956573915
9903,154265.24721016746
2867,135909.4799847759
6998,164373.9280273955
13932,172707.82319098865
12587,177332.97095923568
3611,233283.2939142376
2646,300573.01474221004
1890,157515.18567717483
860,227499.8190299927
14187,198098.62683537896
12569,273182.0524178202
1276,97455.67369988724
12025,213464.92140588706
4890,309068.2982705987
14410,315290.4127560487
10352,315765.7099261929
11407,195391.35100660825
10384,167922.42994677217
7622,270265.1803987379
12578,166420.12273434227
15820,176882.928843588
563,206282.0552285671
15226,159456.16262867826
6396,217690.82191455123
6247,134381.12942171225
3339,151525.18859535013
10975,263723.36735876545
7475,115129.76446679363
11129,277052.1264619284
3051,236690.9521891696
10232,239447.49332183576
14106,182953.45961237958
5502,225108.46436102147
4558,78993.78165655314
4181,123811.42685906876
8426,119132.66693729794
6611,165801.9589988618
14641,149553.36466308832
15539,267331.49780588405
13119,162217.2319439049
11716,188464.36978633617
7316,244880.94176921426
7791,105859.29915418345
13034,333118.9528456965
1068,248331.36219859635
4060,174404.36804924122
10172,224986.0342038971
2591,178871.10659566955
12494,348318.5115594506
7828,354658.7584407054
15284,172876.53843934246
7947,184378.88679216252
16335,217759.06711831002
10234,282305.1403778328
2797,244276.45391070886
5341,234364.81848305627
3059,216144.78554403482
1559,72084.17470250097
15320,277447.9850950039
10284,403675.0743053626
4134,209928.80089215178
4481,201743.42304835643
7222,227216.65115466653
4062,221552.6583799712
2192,229518.15647249098
9637,190026.9560538232
16236,165426.28267510523
4272,155874.2175755583
9406,291119.7133678226
14309,223898.2027581231
1946,308296.02055093314
16235,234250.59123520515
7146,158716.46777940769
16784,222091.6341695498
349,354802.59389541653
6251,167995.51806690212
5128,358879.45203355013
11718,173196.83857454328
16721,92903.40973727376
12517,213007.27879674864
15961,184801.72130680562
9428,148426.94838081417
14541,138607.59576819636
10168,139556.2934012726
11270,158008.5511242461
13210,200367.18578989978
11518,172106.83992904832
12612,164914.65902016152
16352,118376.61920156435
9935,129929.77313843362
15521,313992.2234754904
11482,180806.38464223195
11443,183471.62910558336
9459,245987.6677937249
9218,157094.2482642714
854,153554.05291653625
5619,168069.93627473075
9208,192514.1434212063
4391,127366.70560905292
15207,147198.77934117464
7183,178151.47249023075
16442,221619.3213174948
7936,89744.91071449558
10606,417523.9787686997
4979,160171.1011436247
4854,275267.06269090914
16476,120836.61319362497
10516,166008.74330292043
16261,246877.22739985457
90,390894.5969002338
5433,172392.85738578968
14338,137549.2888462867
13487,273091.199352252
8211,498692.0007185643
170,149157.22271054765
14051,102347.53677782686
10686,208568.15596694042
7595,302042.1723279182
6777,455841.92672676913
14661,156277.0224605173
13991,318309.1120214148
16795,160112.68717955347
2740,123646.42232497928
7368,408740.14760757226
2413,229924.63326486494
1852,473597.4540463348
15200,388378.8165712299
8467,300140.6408326603
16379,230172.82861258552
3375,191340.67281288852
5945,452428.9391664753
2641,218897.09387048832
2837,326457.3016738487
3498,206568.74317330803
10876,151236.0727745639
1285,221512.16725163124
9285,239773.7777405748
4015,332147.5327405786
2526,182035.4480334176
7814,185680.71957141624
7117,243627.5143582287
12359,112339.7915505128
3303,264734.51743396075
13874,168019.6276480066
5484,193038.47277521767
15067,133017.14663600206
12639,210940.30289057177
3388,235913.82269925738
4256,191589.96999415898
15738,163775.8283270669
14049,144145.58737950659
15780,182638.96222857764
9564,178660.6943015103
11910,198437.434705552
11315,262594.627600809
1733,146401.4171863385
3910,351029.1089838738
7552,481756.6071030465
254,193419.9881889156
5222,206468.01116011536
8314,221417.15845611005
16743,271799.9748178907
10335,90305.28754369152
8226,258408.3552735672
12254,215014.74346347176
13152,199063.7587553145
15020,200800.76858835155
16349,220348.57242038974
11924,162942.1245214417
12543,183332.83981025178
14114,218542.34981325697
12318,249646.21103012157
15383,166555.48234410328
6679,200897.30326133838
635,191132.7300018049
15993,258229.46326477278
11375,189322.2835014622
11216,188740.8573039923
15401,228409.5621902393
11301,169243.33014601463
13804,274834.93243903236
10839,184604.53771465976
1588,329883.97875425406
3596,183891.5172471495
5816,164985.35160760474
8099,128537.77311955945
6551,200095.1140633102
14075,528436.5367405566
13431,199918.64316754986
9481,348443.5691566161
5295,133294.27449912162
15859,352950.01821409573
10634,369709.61044409935
444,219647.5486492917
11686,272712.2693794698
1213,223199.9752119481
13970,133121.73864863158
6849,462963.80376941187
9911,238383.7539421821
5649,145477.6680762139
7184,213976.2606728092
5877,277656.06446677883
1655,209231.7905880279
15301,219804.71880034733
12389,238777.59947482694
5241,264266.8507461201
7048,160311.17294113713
10574,140374.38284321173
8593,157369.8189514145
4752,175145.8589147305
14663,172676.62257994077
10994,234233.5802517422
87,72039.1923803313
5132,113917.96564338478
6372,440550.50060077565
7411,335029.9072516712
3319,252881.336330317
9355,137669.99537107936
5139,259022.6797816546
56,288182.10931418644
3249,189932.4766333312
5047,84103.04084510083
13238,304200.846343681
2190,268655.9048638334
15599,171544.6021029921
6542,151516.13819021182
1968,205371.41544105808
5630,160540.97608216372
9157,237791.88946644636
789,184733.56497201213
1413,276639.780144021
12514,254990.08830791997
13459,129111.5363259952
1345,233273.07707207112
4034,192596.62320056
15169,147403.35492656636
6770,264055.5966585205
3334,169691.77580924425
12998,150277.11563692166
15870,241385.3900372484
1871,146783.06626118135
5770,172004.38496373323
13196,118781.12116941331
7633,202628.09757537232
10699,211935.36137103877
15470,176171.60418174774
1903,511993.49958428607
13860,197197.66821698312
7649,166743.2851278913
11043,215541.46141150096
2922,214226.22167852335
7538,437105.8408287713
9477,108374.85970660177
117,518633.7221952706
1457,244354.83086831283
7082,165036.04062693965
3053,254830.14859694074
12522,111602.98072734922
5744,471860.5700997205
13566,374969.5437526197
1464,120013.82422599169
3852,156912.7720495522
9557,207992.8112348303
14719,443293.30698004423
13978,153772.1899529594
3286,148711.80550442848
13019,408843.4749000695
1421,137954.49898440318
13502,180495.69356607398
14811,139239.59481938556
9297,290896.888196283
7749,472632.23005912785
16555,130541.08191171991
14576,191079.00365408568
12766,162576.7831200729
4679,155309.84026319018
10033,196550.50914822015
11231,305132.7446247968
15112,159559.9428383659
10617,175744.49318344236
2175,163522.7401970032
16502,419430.98123297264
10106,204445.6761065313
12561,151160.25291591216
15907,295926.05550366273
8069,124662.42543494076
8316,111837.69053701092
12343,246792.19821447946
12092,190666.65582262698
1527,166034.3723250029
10010,229263.95634007838
655,103683.38723521416
10549,142444.78308269993
3248,111105.01499915546
13499,291392.17378862755
14959,203367.54724294422
6070,164208.0066012575
11360,242496.8867595983
12102,206239.23262197658
11870,263830.84847793105
3713,137183.62621581307
3230,140163.77024144452
7742,216788.2323018203
15092,340919.62701258954
8728,307759.9481373461
3386,140616.2371068142
9409,146451.52877458534
16545,249763.0733790158
3127,164953.1527006081
11344,152989.66072440016
2112,198398.50124226543
7310,218206.3427681765
6313,195342.19953356992
3681,365323.7447591619
5114,312423.5778969965
270,150996.0066290642
14350,175951.14520654024
12223,339373.74885521655
1066,184719.02141229797
16116,439116.87642791105
11410,503233.0735009844
4088,149777.67823796676
5956,167899.1479202571
14669,132053.28079058847
13871,139298.5843714409
4126,261294.80555799638
12114,202958.40486368764
16607,158345.74435065754
4266,205817.20995952378
13518,206171.10154321196
11856,309495.5797020789
3885,253582.75095383747
8891,169160.25469849657
4964,178149.486822431
7696,163428.98882603922
6894,128086.72441392906
9766,189307.51103257397
4800,152591.44720033972
2840,178180.96780490092
4743,161616.31584244355
13562,465261.8419542255
8301,200744.6317781247
5405,170965.06656283035
1535,170001.52641614224
9073,113006.00182296344
1698,365765.0736582099
12262,244355.60065801642
6794,173235.59725257463
12701,179295.60491272708
8432,180801.83116807285
13540,146079.12806542657
8629,131092.48535338938
1440,169921.72096122152
8596,185873.0088262408
9575,260214.31627284465
14976,94503.24295467007
3149,257204.68536284496
5157,140875.08221577978
10748,152532.46480783107
9719,361498.2026373655
6376,186532.1810239633
9733,174664.4018015815
4749,229352.38864324155
4994,394503.5081270275
538,228308.78671537974
5512,125888.29628950432
9778,142767.88694172373
9761,131052.4036278983
3174,419949.8621961437
13429,196288.40508521875
10467,80078.14951744578
14129,179213.30838643294
13608,250092.37837235638
11106,145414.87125345357
12048,170344.80085696996
1054,353910.0590674245
3582,270679.27342132287
1566,146013.16922400467
11529,158254.9586497641
11859,147304.6258142201
10582,135235.07373106616
14907,415433.76618804724
14039,161204.14259103112
10489,190802.08081731817
3331,323809.5616266375
10153,256877.29751704528
5271,150564.46522712486
11871,400706.9183079848
776,118693.90034238178
3994,120401.83666409766
9433,68137.68391356444
14275,131875.9473351755
8030,220023.5879842238
8169,251332.67728044197
8053,184981.27801124088
4822,228051.89632012087
13197,213553.63032348762
13634,277156.7262695636
8951,178629.70284806725
12176,232193.16902096896
15471,147873.68545343887
14962,149670.9648651266
12512,104275.74001528833
8697,496630.14643869665
7095,230309.18379645637
13639,211447.21652736413
16660,160256.03816830096
5848,131506.0274024776
5386,178305.67887708126
10880,265702.0815625009
3954,174491.41397010433
13426,236874.2817496459
5966,206185.224498431
16315,266358.27887196204
7455,189709.56991914214
11071,227388.81401409773
14740,203627.85212891173
16087,175987.4235145809
8931,266247.85933776817
15289,175718.86300879237
16089,252766.25390127965
12128,177708.29573917433
4724,226956.29318805458
8585,196598.08364000157
7188,242775.49405677716
5423,181683.99824349608
10488,212412.75985130353
5980,235432.42843614146
8376,247973.14300212066
12397,145329.56851702853
16496,203645.11647973358
4891,213505.36513127421
9710,145570.766828707
6339,167650.13307903832
244,211554.43703839925
5002,230256.3601847109
5358,188316.2613217918
7636,145139.13155570813
9361,350410.9138422354
3601,144480.79191651623
15755,144069.96401200726
172,180422.46873774138
3037,301229.1479316732
577,252376.21599231608
3607,191519.02219381812
2515,103803.76549337235
10413,152155.04758098128
10511,262981.3003922148
4637,481448.53807720053
12736,328334.29004326405
9534,231744.2724340296
11641,174506.74337087612
10419,256870.70920119304
15313,190422.83686300987
14915,186337.77177847002
12409,336682.71581820847
9405,115189.66290953179
14066,212463.80525819748
14108,196528.07050786613
11931,251664.70843141215
11464,344517.6148588748
926,143435.22255496026
11190,220991.86926995678
10260,178158.7298294182
12712,208154.24639212032
1234,218636.82026574307
11608,101984.49947387552
3776,239240.0863688056
4881,200544.97693209647
10266,190733.93713911728
3262,235337.65185581826
3576,437323.05798215047
16604,542392.0021219654
8041,204856.42985794597
10691,245091.26498173838
8357,185159.7046903602
11661,144424.37411363007
4453,227526.51097066363
15936,219019.85664569197
8463,263865.30747972155
15770,237679.70212212554
466,164028.79152802526
14965,88264.4643852489
11227,185117.47685567715
9894,285410.7399359212
11746,191549.41661047953
4118,124953.28511365424
756,311297.97483097424
15589,225920.6736247363
109,355185.9939444021
5778,207441.52098768053
1731,103135.31168702147
3450,138301.66960031402
2961,192577.18666717174
222,167546.82152473961
11454,412461.76349317416
7339,178701.36249770614
12096,91711.21147406432
14074,178782.14798595698
4058,344286.9288202485
6603,270182.39977355656
3289,136573.93613829286
16681,298177.2566044866
8200,317426.85378645523
3343,266677.52658911224
7802,162917.18543914802
2082,317041.6613439873
217,248127.11518809973
1720,176068.0568844706
7224,235900.81497123928
6176,131395.23709944446
12571,259693.94234240983
16666,341465.38863135374
8908,217816.23478309077
6914,172536.37786707422
5428,180983.438443361
381,172893.4930479872
3991,200840.501918956
16365,270568.37966285914
1046,208104.44723980877
391,143674.4171507548
9212,341923.48601512815
3022,178988.36611861252
9961,100140.83649637103
6764,362105.4485855768
7720,174925.8790866628
4809,217319.87857176355
8877,303655.60757007013
7817,167920.55805506164
10614,107504.84889196935
5553,257831.55308179517
16488,138252.09960496053
11002,175471.86596833516
13592,302651.33470147126
15050,227870.3602007381
13553,247899.67086116638
9041,192709.48202411766
5461,484084.64274398406
16274,362836.45071748894
2138,126683.78675399924
6245,164881.92042470397
8245,198764.34997774265
6491,207138.6474571578
13218,206909.76310158495
13101,95913.96394285979
10462,128090.77583593826
4079,174986.0506810931
1506,367832.5945589515
14107,111993.42957034655
12215,294416.6666531957
11576,340599.23152085266
10567,226581.27549860568
12713,217475.37515524245
1468,503880.3977620891
2549,250961.92768990182
4172,227098.70791060955
12380,225557.28807022146
3513,116142.55297358688
8165,293186.9675771091
1127,207950.04536155774
14601,441224.664654459
15526,334815.90907616727
986,286875.4835619016
14968,236871.09782045524
9348,177159.4573517899
6317,238516.73952240226
7497,92953.91766329306
5079,338603.0382935526
528,166400.765322122
10964,146739.62969120662
5812,318372.3706331422
11022,192403.05582918518
16251,134805.04883845654
5863,121197.32481176262
8664,175649.96419075257
5396,196257.90877962587
6917,237054.01737347772
12776,113296.97280682446
473,235922.28983281218
13333,233856.4847181496
13023,206699.97338389835
7357,213078.18943984574
10955,473904.5919017232
11914,378593.65761012235
12535,160577.49547606963
11205,152834.18592758052
13209,186039.9952281704
16119,359252.6286158167
2174,299978.29976266215
4834,175233.76035905737
10151,173090.9539224426
5584,209645.52228592453
6672,203396.47154901415
12858,256347.9751416419
5106,157610.71287476347
8884,174185.19459530478
13766,172745.5854305222
12556,99928.37211994924
12910,222832.23166503076
6258,113123.2957968727
7100,207838.37713209257
1793,178971.87430279606
3335,175732.14812098668
12835,187190.72934076833
10591,154276.95738421998
15707,279310.0164198714
16389,156300.47820625416
7440,388455.5739243515
6293,176957.82954124318
3937,194159.59929271945
16527,192388.60114191464
5102,229444.15240698794
10734,315609.498070967
7986,134982.9007878505
6495,119800.37360451819
9571,240174.94753417175
5131,212504.2893047376
10761,333877.52983463695
143,426369.06238767394
13829,148373.12326044287
13662,226393.16883056916
1771,143311.19053498234
5448,181663.11657180818
8594,151514.8732591013
12038,286653.7254036297
16471,167318.94343943291
16764,129944.54890898762
1282,175196.75443721103
15101,262909.36337631394
9473,134298.52115993953
2324,401348.7291227988
14448,231662.07871073956
6000,69448.75461486395
2077,134844.7664066993
12960,217726.87171896276
15837,203716.78573771735
8805,249359.73847134382
9987,234653.68511804423
1580,363801.96353502607
11089,112624.96698860689
10926,219665.3774650282
12773,442999.97670859424
6490,281483.4112411413
10858,111022.08302986152
2831,122570.55292695458
16326,141990.76925821276
371,195594.65600402904
8852,195968.32159962345
6713,256101.11165066998
4230,206588.77556492397
3639,221810.23357685853
3642,178684.14317728765
5149,191876.67345788857
2861,183657.41014402118
13300,98926.2118465963
2807,312463.5156262807
5919,109014.50550280111
12716,527428.0133309055
4271,238788.35710358605
16055,295693.26052186993
3747,262271.3319598519
5857,282115.3894141426
6884,353558.30869476486
16027,264169.8947827246
3512,317011.1984645626
5181,158260.1451730605
16732,252769.9339243538
1908,173257.93977460425
12082,169306.03700238478
7286,142521.0531874076
8216,138014.01821236667
6929,326723.780622476
3950,286501.06877013866
12479,180746.6062059357
877,122208.14521143417
1366,184471.56345371247
384,138839.40396511278
5767,210431.14414933827
6910,164516.89563489147
187,194469.79612109825
10164,320637.8620915184
8603,195404.85560873346
15834,221908.71375043734
3078,112625.47196254958
3479,232310.29121366557
6671,200422.6429127163
6078,159064.19992479077
16271,133888.10004827013
16191,150663.93079400135
11544,171123.77651381408
7781,160370.0497882751
14918,217576.9263173798
6238,185245.19211555115
12989,212216.29782173503
11907,214701.4964549221
9696,148607.24382052905
14084,324335.6498688843
3895,152653.45930936662
4367,187901.06524633447
8453,70747.8687668045
7638,355403.3616933143
8373,248272.09631770005
4674,182745.14848007745
15787,125927.46155819207
5903,240214.9729517187
13679,188339.3172783259
9018,395809.154020097
15823,269895.60060907603
13289,133642.3386816857
9896,191282.90435863216
14436,188506.91147249014
5547,216714.0833774822
4048,408384.1955409289
16579,213082.12071927817
8550,208417.71705911463
9385,280209.4880986029
5242,152289.67671053723
31,215989.24494856715
6144,308606.27934647404
3990,208606.6813072244
2523,97299.06142250139
12608,255155.90989062467
7234,193650.28724092236
15264,203695.23174167934
9623,237890.6966278361
3161,320826.7999103774
7425,99795.91125374385
13021,264705.0901073847
4044,142350.5325447927
15411,262842.7574495932
979,301272.333740177
5514,263657.10348840244
4817,161141.45673545368
2115,214005.98959600573
10571,295476.6536045043
8992,219721.93928879607
15546,174961.97648533384
11359,123877.6187018381
11972,166591.8079275916
12838,172439.62949996156
5948,122986.67675323824
422,285850.68229893123
4855,128761.63188452373
16197,94646.4343941517
8926,423850.74417586083
5703,178535.37559837598
8848,209122.48395542087
7039,316391.7300833725
3806,146923.34110849875
15154,185665.937575671
13132,216359.76825178196
7438,193558.40750434925
4398,278900.17263468093
2440,188958.58775765361
3751,154736.9977981228
1476,172202.88815449356
2264,315817.17761137715
16444,193299.57686372395
10704,160068.2144072261
4033,139328.4159222698
4508,134567.29895786446
16290,233343.03291820284
10387,200615.54611374214
5457,147243.7625671715
4910,303877.7377873305
7451,196934.76714353397
10732,171117.9251602643
8015,148168.47881176684
6148,194351.46186150043
5892,245144.0727503296
7825,226876.60986953665
6851,222882.7442651513
6633,212782.2014812775
2139,251506.7730107559
10213,269862.5981954174
2830,227932.27614518662
13907,125847.82714427247
15897,362915.98340958415
8311,180516.01583728052
14230,160121.75661597322
3878,171941.11323733753
13732,173487.16226785764
12110,168263.6922863224
10675,388387.37216349173
12946,127614.8500737402
16754,212804.05483798363
4394,247139.12504579363
16728,166446.8624096282
14378,368886.91299517953
9949,159479.41886747724
994,176326.11008422766
13258,149955.71170440034
5883,455018.69181820756
6933,351661.5118252929
13193,212936.0898635486
13286,169012.78687488617
13407,417717.6751562728
7512,122978.44577624025
7221,206647.88313857213
14428,144512.88284317427
1740,179638.09200850004
3,121961.43775766902
12952,214565.13881613474
11537,149149.80896704114
2558,123732.52017487117
14081,295998.1276405871
3517,171460.07574481738
7149,231062.01177916717
15777,99758.35489865128
8995,255566.14733050833
826,396899.5771954413
509,262160.791234794
14875,346227.39218497317
6591,173232.70848217286
11283,90777.26587969714
9897,237631.23629294007
14902,179773.58540427635
14291,159657.7568263352
3162,226588.67599385307
4206,192681.62040420488
11580,197829.46284447753
2007,247500.92234438367
14939,216449.56183553874
13572,208521.18354258942
